provinceName,cityName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
甘肃省,兰州,71,0,9,1,32,0,5,1,2/8/20 8:23
甘肃省,天水,71,0,9,1,10,0,1,0,2/8/20 8:23
甘肃省,定西,71,0,9,1,8,0,1,0,2/8/20 8:23
甘肃省,陇南,71,0,9,1,4,0,0,0,2/8/20 8:23
甘肃省,白银,71,0,9,1,4,0,0,0,2/8/20 8:23
甘肃省,临夏,71,0,9,1,3,0,2,0,2/8/20 8:23
甘肃省,甘南,71,0,9,1,3,0,0,0,2/8/20 8:23
甘肃省,张掖,71,0,9,1,2,0,0,0,2/8/20 8:23
甘肃省,平凉,71,0,9,1,2,0,0,0,2/8/20 8:23
甘肃省,庆阳,71,0,9,1,2,0,0,0,2/8/20 8:23
甘肃省,金昌,71,0,9,1,1,0,0,0,2/8/20 8:23
河北省,沧州,195,0,25,1,28,0,4,1,2/8/20 8:20
河北省,邯郸,195,0,25,1,26,0,2,0,2/8/20 8:20
河北省,石家庄,195,0,25,1,24,0,3,0,2/8/20 8:20
河北省,唐山,195,0,25,1,23,0,2,0,2/8/20 8:20
河北省,邢台,195,0,25,1,21,0,1,0,2/8/20 8:20
河北省,廊坊,195,0,25,1,20,0,4,0,2/8/20 8:20
河北省,保定,195,0,25,1,18,0,8,0,2/8/20 8:20
河北省,张家口,195,0,25,1,14,0,1,0,2/8/20 8:20
河北省,承德,195,0,25,1,7,0,0,0,2/8/20 8:20
河北省,衡水,195,0,25,1,7,0,0,0,2/8/20 8:20
河北省,秦皇岛,195,0,25,1,7,0,0,0,2/8/20 8:20
广西壮族自治区,南宁,183,0,17,0,32,0,0,0,2/8/20 8:18
广西壮族自治区,北海,183,0,17,0,32,0,2,0,2/8/20 8:18
广西壮族自治区,桂林,183,0,17,0,29,0,5,0,2/8/20 8:18
广西壮族自治区,柳州,183,0,17,0,20,0,3,0,2/8/20 8:18
广西壮族自治区,防城港,183,0,17,0,16,0,1,0,2/8/20 8:18
广西壮族自治区,河池,183,0,17,0,15,0,0,0,2/8/20 8:18
广西壮族自治区,玉林,183,0,17,0,9,0,1,0,2/8/20 8:18
广西壮族自治区,钦州,183,0,17,0,8,0,0,0,2/8/20 8:18
广西壮族自治区,贵港,183,0,17,0,7,0,0,0,2/8/20 8:18
广西壮族自治区,梧州,183,0,17,0,5,0,2,0,2/8/20 8:18
广西壮族自治区,贺州,183,0,17,0,4,0,0,0,2/8/20 8:18
广西壮族自治区,百色,183,0,17,0,3,0,0,0,2/8/20 8:18
广西壮族自治区,来宾,183,0,17,0,3,0,0,0,2/8/20 8:18
广西壮族自治区,未知,183,0,17,0,0,0,3,0,2/8/20 8:18
广西壮族自治区,南宁,183,0,17,0,32,0,0,0,2/8/20 8:17
广西壮族自治区,北海,183,0,17,0,32,0,2,0,2/8/20 8:17
广西壮族自治区,桂林,183,0,17,0,29,0,5,0,2/8/20 8:17
广西壮族自治区,柳州,183,0,17,0,20,0,3,1,2/8/20 8:17
广西壮族自治区,防城港,183,0,17,0,16,0,1,0,2/8/20 8:17
广西壮族自治区,河池,183,0,17,0,15,0,0,0,2/8/20 8:17
广西壮族自治区,玉林,183,0,17,0,9,0,1,0,2/8/20 8:17
广西壮族自治区,钦州,183,0,17,0,8,0,0,0,2/8/20 8:17
广西壮族自治区,贵港,183,0,17,0,7,0,0,0,2/8/20 8:17
广西壮族自治区,梧州,183,0,17,0,5,0,2,0,2/8/20 8:17
广西壮族自治区,贺州,183,0,17,0,4,0,0,0,2/8/20 8:17
广西壮族自治区,百色,183,0,17,0,3,0,0,0,2/8/20 8:17
广西壮族自治区,来宾,183,0,17,0,3,0,0,0,2/8/20 8:17
广西壮族自治区,未知,183,0,17,0,0,0,3,0,2/8/20 8:17
广西壮族自治区,南宁,183,0,17,1,32,0,0,0,2/8/20 8:16
广西壮族自治区,北海,183,0,17,1,32,0,2,0,2/8/20 8:16
广西壮族自治区,桂林,183,0,17,1,29,0,5,0,2/8/20 8:16
广西壮族自治区,柳州,183,0,17,1,20,0,3,1,2/8/20 8:16
广西壮族自治区,防城港,183,0,17,1,16,0,1,0,2/8/20 8:16
广西壮族自治区,河池,183,0,17,1,15,0,0,0,2/8/20 8:16
广西壮族自治区,玉林,183,0,17,1,9,0,1,0,2/8/20 8:16
广西壮族自治区,钦州,183,0,17,1,8,0,0,0,2/8/20 8:16
广西壮族自治区,贵港,183,0,17,1,7,0,0,0,2/8/20 8:16
广西壮族自治区,梧州,183,0,17,1,5,0,2,0,2/8/20 8:16
广西壮族自治区,贺州,183,0,17,1,4,0,0,0,2/8/20 8:16
广西壮族自治区,百色,183,0,17,1,3,0,0,0,2/8/20 8:16
广西壮族自治区,来宾,183,0,17,1,3,0,0,0,2/8/20 8:16
广西壮族自治区,未知,183,0,17,1,0,0,3,0,2/8/20 8:16
甘肃省,兰州,71,0,9,1,32,0,5,0,2/8/20 8:14
甘肃省,天水,71,0,9,1,10,0,1,0,2/8/20 8:14
甘肃省,定西,71,0,9,1,8,0,1,0,2/8/20 8:14
甘肃省,陇南,71,0,9,1,4,0,0,0,2/8/20 8:14
甘肃省,白银,71,0,9,1,4,0,0,0,2/8/20 8:14
甘肃省,临夏,71,0,9,1,3,0,2,0,2/8/20 8:14
甘肃省,甘南,71,0,9,1,3,0,0,0,2/8/20 8:14
甘肃省,张掖,71,0,9,1,2,0,0,0,2/8/20 8:14
甘肃省,平凉,71,0,9,1,2,0,0,0,2/8/20 8:14
甘肃省,庆阳,71,0,9,1,2,0,0,0,2/8/20 8:14
甘肃省,金昌,71,0,9,1,1,0,0,0,2/8/20 8:14
甘肃省,兰州,71,0,9,1,32,0,5,0,2/8/20 8:13
甘肃省,天水,71,0,9,1,10,0,1,0,2/8/20 8:13
甘肃省,定西,71,0,9,1,8,0,1,0,2/8/20 8:13
甘肃省,陇南,71,0,9,1,4,0,0,0,2/8/20 8:13
甘肃省,白银,71,0,9,1,4,0,0,0,2/8/20 8:13
甘肃省,临夏,71,0,9,1,3,0,2,0,2/8/20 8:13
甘肃省,甘南,71,0,9,1,3,0,0,0,2/8/20 8:13
甘肃省,张掖,71,0,9,1,2,0,0,0,2/8/20 8:13
甘肃省,庆阳,71,0,9,1,2,0,0,0,2/8/20 8:13
甘肃省,金昌,71,0,9,1,1,0,0,0,2/8/20 8:13
甘肃省,平凉,71,0,9,1,1,0,0,0,2/8/20 8:13
吉林省,长春,69,0,4,1,32,0,1,0,2/8/20 8:08
吉林省,四平市,69,0,4,1,10,0,0,1,2/8/20 8:08
吉林省,公主岭,69,0,4,1,6,0,1,0,2/8/20 8:08
吉林省,辽源,69,0,4,1,6,0,0,0,2/8/20 8:08
吉林省,吉林市,69,0,4,1,5,0,2,0,2/8/20 8:08
吉林省,延边,69,0,4,1,5,0,0,0,2/8/20 8:08
吉林省,松原,69,0,4,1,2,0,0,0,2/8/20 8:08
吉林省,通化,69,0,4,1,2,0,0,0,2/8/20 8:08
吉林省,白城,69,0,4,1,1,0,0,0,2/8/20 8:08
上海市,外地来沪人员,281,0,30,1,94,0,14,1,2/8/20 7:59
上海市,浦东新区,281,0,30,1,52,0,6,0,2/8/20 7:59
上海市,徐汇区,281,0,30,1,16,0,0,0,2/8/20 7:59
上海市,宝山区,281,0,30,1,16,0,0,0,2/8/20 7:59
上海市,静安区,281,0,30,1,15,0,2,0,2/8/20 7:59
上海市,松江区,281,0,30,1,13,0,0,0,2/8/20 7:59
上海市,闵行区,281,0,30,1,12,0,1,0,2/8/20 7:59
上海市,长宁区,281,0,30,1,11,0,0,0,2/8/20 7:59
上海市,奉贤区,281,0,30,1,9,0,0,0,2/8/20 7:59
上海市,虹口区,281,0,30,1,7,0,0,0,2/8/20 7:59
上海市,杨浦区,281,0,30,1,7,0,0,0,2/8/20 7:59
上海市,普陀区,281,0,30,1,7,0,0,0,2/8/20 7:59
上海市,青浦区,281,0,30,1,5,0,1,0,2/8/20 7:59
上海市,黄浦区,281,0,30,1,5,0,1,0,2/8/20 7:59
上海市,嘉定区,281,0,30,1,5,0,0,0,2/8/20 7:59
上海市,未知地区,281,0,30,1,3,0,5,0,2/8/20 7:59
上海市,金山区,281,0,30,1,2,0,0,0,2/8/20 7:59
上海市,崇明区,281,0,30,1,2,0,0,0,2/8/20 7:59
湖北省,武汉,24953,0,1115,699,13603,0,698,545,2/8/20 7:39
湖北省,孝感,24953,0,1115,699,2313,0,38,26,2/8/20 7:39
湖北省,黄冈,24953,0,1115,699,2041,0,105,36,2/8/20 7:39
湖北省,随州,24953,0,1115,699,953,0,23,9,2/8/20 7:39
湖北省,荆州,24953,0,1115,699,941,0,30,11,2/8/20 7:39
湖北省,襄阳,24953,0,1115,699,907,0,31,5,2/8/20 7:39
湖北省,黄石,24953,0,1115,699,703,0,43,2,2/8/20 7:39
湖北省,宜昌,24953,0,1115,699,633,0,24,8,2/8/20 7:39
湖北省,荆门,24953,0,1115,699,588,0,36,18,2/8/20 7:39
湖北省,鄂州,24953,0,1115,699,569,0,11,20,2/8/20 7:39
湖北省,咸宁,24953,0,1115,699,476,0,12,2,2/8/20 7:39
湖北省,十堰,24953,0,1115,699,438,0,33,0,2/8/20 7:39
湖北省,仙桃,24953,0,1115,699,359,0,14,5,2/8/20 7:39
湖北省,天门,24953,0,1115,699,179,0,1,10,2/8/20 7:39
湖北省,恩施州,24953,0,1115,699,160,0,13,0,2/8/20 7:39
湖北省,潜江,24953,0,1115,699,80,0,1,2,2/8/20 7:39
湖北省,神农架林区,24953,0,1115,699,10,0,2,0,2/8/20 7:39
山西省,晋中,104,0,15,0,30,0,5,0,2/8/20 7:34
山西省,运城,104,0,15,0,17,0,1,0,2/8/20 7:34
山西省,太原,104,0,15,0,12,0,1,0,2/8/20 7:34
山西省,大同,104,0,15,0,10,0,3,0,2/8/20 7:34
山西省,晋城,104,0,15,0,8,0,0,0,2/8/20 7:34
山西省,吕梁,104,0,15,0,6,0,3,0,2/8/20 7:34
山西省,忻州,104,0,15,0,6,0,0,0,2/8/20 7:34
山西省,长治,104,0,15,0,5,0,0,0,2/8/20 7:34
山西省,阳泉,104,0,15,0,4,0,0,0,2/8/20 7:34
山西省,朔州,104,0,15,0,4,0,1,0,2/8/20 7:34
山西省,临汾,104,0,15,0,2,0,1,0,2/8/20 7:34
重庆市,万州区,426,0,31,2,78,0,4,1,2/8/20 7:27
重庆市,江北区,426,0,31,2,20,0,1,0,2/8/20 7:27
重庆市,云阳县,426,0,31,2,20,0,5,0,2/8/20 7:27
重庆市,九龙坡区,426,0,31,2,19,0,0,1,2/8/20 7:27
重庆市,渝中区,426,0,31,2,19,0,0,0,2/8/20 7:27
重庆市,开州区,426,0,31,2,18,0,2,0,2/8/20 7:27
重庆市,垫江县,426,0,31,2,18,0,1,0,2/8/20 7:27
重庆市,合川区,426,0,31,2,16,0,1,0,2/8/20 7:27
重庆市,忠县,426,0,31,2,16,0,1,0,2/8/20 7:27
重庆市,两江新区,426,0,31,2,16,0,0,0,2/8/20 7:27
重庆市,綦江区,426,0,31,2,15,0,0,0,2/8/20 7:27
重庆市,潼南区,426,0,31,2,13,0,0,0,2/8/20 7:27
重庆市,奉节县,426,0,31,2,13,0,1,0,2/8/20 7:27
重庆市,渝北区,426,0,31,2,12,0,2,0,2/8/20 7:27
重庆市,长寿区,426,0,31,2,12,0,2,0,2/8/20 7:27
重庆市,石柱县,426,0,31,2,12,0,0,0,2/8/20 7:27
重庆市,巫溪县,426,0,31,2,11,0,1,0,2/8/20 7:27
重庆市,大足区,426,0,31,2,10,0,0,0,2/8/20 7:27
重庆市,丰都县,426,0,31,2,9,0,1,0,2/8/20 7:27
重庆市,璧山区,426,0,31,2,8,0,0,0,2/8/20 7:27
重庆市,巫山县,426,0,31,2,8,0,4,0,2/8/20 7:27
重庆市,南岸区,426,0,31,2,8,0,0,0,2/8/20 7:27
重庆市,荣昌区,426,0,31,2,8,0,0,0,2/8/20 7:27
重庆市,大渡口区,426,0,31,2,7,0,1,0,2/8/20 7:27
重庆市,铜梁区,426,0,31,2,7,0,0,0,2/8/20 7:27
重庆市,江津区,426,0,31,2,4,0,1,0,2/8/20 7:27
重庆市,梁平区,426,0,31,2,4,0,0,0,2/8/20 7:27
重庆市,高新区,426,0,31,2,4,0,0,0,2/8/20 7:27
重庆市,涪陵区,426,0,31,2,3,0,0,0,2/8/20 7:27
重庆市,巴南区,426,0,31,2,3,0,0,0,2/8/20 7:27
重庆市,永川区,426,0,31,2,3,0,1,0,2/8/20 7:27
重庆市,城口县,426,0,31,2,2,0,1,0,2/8/20 7:27
重庆市,黔江区,426,0,31,2,2,0,0,0,2/8/20 7:27
重庆市,沙坪坝区,426,0,31,2,2,0,0,0,2/8/20 7:27
重庆市,彭水县,426,0,31,2,2,0,0,0,2/8/20 7:27
重庆市,秀山县,426,0,31,2,1,0,1,0,2/8/20 7:27
重庆市,武隆区,426,0,31,2,1,0,0,0,2/8/20 7:27
重庆市,酉阳县,426,0,31,2,1,0,0,0,2/8/20 7:27
重庆市,万盛经开区,426,0,31,2,1,0,0,0,2/8/20 7:27
云南省,昆明,138,0,12,0,41,0,2,0,2/8/20 7:18
云南省,西双版纳,138,0,12,0,15,0,2,0,2/8/20 7:18
云南省,玉溪,138,0,12,0,14,0,2,0,2/8/20 7:18
云南省,大理,138,0,12,0,11,0,2,0,2/8/20 7:18
云南省,曲靖,138,0,12,0,11,0,1,0,2/8/20 7:18
云南省,昭通,138,0,12,0,10,0,1,0,2/8/20 7:18
云南省,保山,138,0,12,0,9,0,0,0,2/8/20 7:18
云南省,丽江,138,0,12,0,7,0,1,0,2/8/20 7:18
云南省,红河,138,0,12,0,5,0,1,0,2/8/20 7:18
云南省,德宏,138,0,12,0,5,0,0,0,2/8/20 7:18
云南省,普洱,138,0,12,0,4,0,0,0,2/8/20 7:18
云南省,楚雄,138,0,12,0,4,0,0,0,2/8/20 7:18
云南省,临沧,138,0,12,0,1,0,0,0,2/8/20 7:18
云南省,文山,138,0,12,0,1,0,0,0,2/8/20 7:18
辽宁省,沈阳,99,0,7,0,25,0,2,0,2/7/20 23:24
辽宁省,大连,99,0,7,0,14,0,3,0,2/7/20 23:24
辽宁省,盘锦,99,0,7,0,11,0,0,0,2/7/20 23:24
辽宁省,葫芦岛,99,0,7,0,9,0,0,0,2/7/20 23:24
辽宁省,锦州,99,0,7,0,8,0,1,0,2/7/20 23:24
辽宁省,丹东,99,0,7,0,7,0,1,0,2/7/20 23:24
辽宁省,阜新,99,0,7,0,7,0,0,0,2/7/20 23:24
辽宁省,朝阳,99,0,7,0,6,0,0,0,2/7/20 23:24
辽宁省,本溪,99,0,7,0,3,0,0,0,2/7/20 23:24
辽宁省,铁岭,99,0,7,0,3,0,0,0,2/7/20 23:24
辽宁省,鞍山,99,0,7,0,3,0,0,0,2/7/20 23:24
辽宁省,辽阳,99,0,7,0,2,0,0,0,2/7/20 23:24
辽宁省,营口,99,0,7,0,1,0,0,0,2/7/20 23:24
湖北省,武汉,22112,0,867,618,11618,0,542,478,2/7/20 22:01
湖北省,孝感,22112,0,867,618,2141,0,30,25,2/7/20 22:01
湖北省,黄冈,22112,0,867,618,1897,0,81,32,2/7/20 22:01
湖北省,随州,22112,0,867,618,915,0,9,9,2/7/20 22:01
湖北省,荆州,22112,0,867,618,885,0,24,10,2/7/20 22:01
湖北省,襄阳,22112,0,867,618,838,0,30,3,2/7/20 22:01
湖北省,黄石,22112,0,867,618,635,0,40,2,2/7/20 22:01
湖北省,宜昌,22112,0,867,618,610,0,15,7,2/7/20 22:01
湖北省,荆门,22112,0,867,618,553,0,24,17,2/7/20 22:01
湖北省,鄂州,22112,0,867,618,471,0,9,18,2/7/20 22:01
湖北省,咸宁,22112,0,867,618,443,0,8,1,2/7/20 22:01
湖北省,十堰,22112,0,867,618,395,0,28,0,2/7/20 22:01
湖北省,仙桃,22112,0,867,618,307,0,11,5,2/7/20 22:01
湖北省,天门,22112,0,867,618,163,0,1,10,2/7/20 22:01
湖北省,恩施州,22112,0,867,618,157,0,13,0,2/7/20 22:01
湖北省,潜江,22112,0,867,618,74,0,0,1,2/7/20 22:01
湖北省,神农架林区,22112,0,867,618,10,0,2,0,2/7/20 22:01
江苏省,苏州,408,0,43,0,69,0,4,0,2/7/20 21:56
江苏省,南京,408,0,43,0,57,0,15,0,2/7/20 21:56
江苏省,徐州,408,0,43,0,49,0,3,0,2/7/20 21:56
江苏省,淮安,408,0,43,0,37,0,2,0,2/7/20 21:56
江苏省,无锡,408,0,43,0,31,0,1,0,2/7/20 21:56
江苏省,南通,408,0,43,0,29,0,2,0,2/7/20 21:56
江苏省,常州,408,0,43,0,29,0,5,0,2/7/20 21:56
江苏省,泰州,408,0,43,0,29,0,3,0,2/7/20 21:56
江苏省,连云港,408,0,43,0,24,0,2,0,2/7/20 21:56
江苏省,扬州,408,0,43,0,17,0,2,0,2/7/20 21:56
江苏省,盐城,408,0,43,0,16,0,3,0,2/7/20 21:56
江苏省,宿迁,408,0,43,0,12,0,0,0,2/7/20 21:56
江苏省,镇江,408,0,43,0,9,0,1,0,2/7/20 21:56
河南省,信阳,914,0,86,3,176,0,15,0,2/7/20 21:55
河南省,南阳,914,0,86,3,118,0,6,2,2/7/20 21:55
河南省,郑州,914,0,86,3,112,0,25,0,2/7/20 21:55
河南省,驻马店,914,0,86,3,106,0,4,0,2/7/20 21:55
河南省,商丘,914,0,86,3,72,0,5,0,2/7/20 21:55
河南省,周口,914,0,86,3,60,0,10,0,2/7/20 21:55
河南省,平顶山,914,0,86,3,46,0,1,0,2/7/20 21:55
河南省,新乡,914,0,86,3,41,0,4,0,2/7/20 21:55
河南省,安阳,914,0,86,3,40,0,2,0,2/7/20 21:55
河南省,许昌,914,0,86,3,28,0,0,0,2/7/20 21:55
河南省,漯河,914,0,86,3,26,0,4,0,2/7/20 21:55
河南省,洛阳,914,0,86,3,24,0,2,0,2/7/20 21:55
河南省,开封,914,0,86,3,20,0,1,0,2/7/20 21:55
河南省,焦作,914,0,86,3,18,0,1,0,2/7/20 21:55
河南省,鹤壁,914,0,86,3,11,0,0,0,2/7/20 21:55
河南省,三门峡,914,0,86,3,7,0,2,0,2/7/20 21:55
河南省,濮阳,914,0,86,3,5,0,0,0,2/7/20 21:55
河南省,济源,914,0,86,3,4,0,0,0,2/7/20 21:55
河南省,待明确地区,914,0,86,3,0,0,4,1,2/7/20 21:55
江苏省,苏州,408,0,43,0,69,0,4,0,2/7/20 21:55
江苏省,南京,408,0,43,0,57,0,13,0,2/7/20 21:55
江苏省,徐州,408,0,43,0,49,0,3,0,2/7/20 21:55
江苏省,淮安,408,0,43,0,37,0,2,0,2/7/20 21:55
江苏省,无锡,408,0,43,0,31,0,1,0,2/7/20 21:55
江苏省,南通,408,0,43,0,29,0,2,0,2/7/20 21:55
江苏省,常州,408,0,43,0,29,0,5,0,2/7/20 21:55
江苏省,泰州,408,0,43,0,29,0,3,0,2/7/20 21:55
江苏省,连云港,408,0,43,0,24,0,2,0,2/7/20 21:55
江苏省,扬州,408,0,43,0,17,0,2,0,2/7/20 21:55
江苏省,盐城,408,0,43,0,16,0,3,0,2/7/20 21:55
江苏省,宿迁,408,0,43,0,12,0,0,0,2/7/20 21:55
江苏省,镇江,408,0,43,0,9,0,1,0,2/7/20 21:55
河南省,信阳,914,0,85,3,176,0,15,0,2/7/20 21:36
河南省,南阳,914,0,85,3,118,0,5,2,2/7/20 21:36
河南省,郑州,914,0,85,3,112,0,25,0,2/7/20 21:36
河南省,驻马店,914,0,85,3,106,0,4,0,2/7/20 21:36
河南省,商丘,914,0,85,3,72,0,5,0,2/7/20 21:36
河南省,周口,914,0,85,3,60,0,10,0,2/7/20 21:36
河南省,平顶山,914,0,85,3,46,0,1,0,2/7/20 21:36
河南省,新乡,914,0,85,3,41,0,4,0,2/7/20 21:36
河南省,安阳,914,0,85,3,40,0,2,0,2/7/20 21:36
河南省,许昌,914,0,85,3,28,0,0,0,2/7/20 21:36
河南省,漯河,914,0,85,3,26,0,4,0,2/7/20 21:36
河南省,洛阳,914,0,85,3,24,0,2,0,2/7/20 21:36
河南省,开封,914,0,85,3,20,0,1,0,2/7/20 21:36
河南省,焦作,914,0,85,3,18,0,1,0,2/7/20 21:36
河南省,鹤壁,914,0,85,3,11,0,0,0,2/7/20 21:36
河南省,三门峡,914,0,85,3,7,0,2,0,2/7/20 21:36
河南省,濮阳,914,0,85,3,5,0,0,0,2/7/20 21:36
河南省,济源,914,0,85,3,4,0,0,0,2/7/20 21:36
河南省,待明确地区,914,0,85,3,0,0,4,1,2/7/20 21:36
湖北省,武汉,22112,0,865,618,11618,0,540,478,2/7/20 21:23
湖北省,孝感,22112,0,865,618,2141,0,30,25,2/7/20 21:23
湖北省,黄冈,22112,0,865,618,1897,0,81,32,2/7/20 21:23
湖北省,随州,22112,0,865,618,915,0,9,9,2/7/20 21:23
湖北省,荆州,22112,0,865,618,885,0,24,10,2/7/20 21:23
湖北省,襄阳,22112,0,865,618,838,0,30,3,2/7/20 21:23
湖北省,黄石,22112,0,865,618,635,0,40,2,2/7/20 21:23
湖北省,宜昌,22112,0,865,618,610,0,15,7,2/7/20 21:23
湖北省,荆门,22112,0,865,618,553,0,24,17,2/7/20 21:23
湖北省,鄂州,22112,0,865,618,471,0,9,18,2/7/20 21:23
湖北省,咸宁,22112,0,865,618,443,0,8,1,2/7/20 21:23
湖北省,十堰,22112,0,865,618,395,0,28,0,2/7/20 21:23
湖北省,仙桃,22112,0,865,618,307,0,11,5,2/7/20 21:23
湖北省,天门,22112,0,865,618,163,0,1,10,2/7/20 21:23
湖北省,恩施州,22112,0,865,618,157,0,13,0,2/7/20 21:23
湖北省,潜江,22112,0,865,618,74,0,0,1,2/7/20 21:23
湖北省,神农架林区,22112,0,865,618,10,0,2,0,2/7/20 21:23
河南省,信阳,914,0,84,3,176,0,15,0,2/7/20 21:23
河南省,南阳,914,0,84,3,118,0,5,2,2/7/20 21:23
河南省,郑州,914,0,84,3,112,0,25,0,2/7/20 21:23
河南省,驻马店,914,0,84,3,106,0,4,0,2/7/20 21:23
河南省,商丘,914,0,84,3,72,0,5,0,2/7/20 21:23
河南省,周口,914,0,84,3,60,0,10,0,2/7/20 21:23
河南省,平顶山,914,0,84,3,46,0,1,0,2/7/20 21:23
河南省,新乡,914,0,84,3,41,0,4,0,2/7/20 21:23
河南省,安阳,914,0,84,3,40,0,2,0,2/7/20 21:23
河南省,许昌,914,0,84,3,28,0,0,0,2/7/20 21:23
河南省,漯河,914,0,84,3,26,0,4,0,2/7/20 21:23
河南省,洛阳,914,0,84,3,24,0,1,0,2/7/20 21:23
河南省,开封,914,0,84,3,20,0,1,0,2/7/20 21:23
河南省,焦作,914,0,84,3,18,0,1,0,2/7/20 21:23
河南省,鹤壁,914,0,84,3,11,0,0,0,2/7/20 21:23
河南省,三门峡,914,0,84,3,7,0,2,0,2/7/20 21:23
河南省,濮阳,914,0,84,3,5,0,0,0,2/7/20 21:23
河南省,济源,914,0,84,3,4,0,0,0,2/7/20 21:23
河南省,待明确地区,914,0,84,3,0,0,4,1,2/7/20 21:23
福建省,福州,224,0,20,0,57,0,7,0,2/7/20 21:16
福建省,莆田,224,0,20,0,44,0,1,0,2/7/20 21:16
福建省,泉州,224,0,20,0,40,0,4,0,2/7/20 21:16
福建省,厦门,224,0,20,0,23,0,2,0,2/7/20 21:16
福建省,宁德,224,0,20,0,16,0,4,0,2/7/20 21:16
福建省,漳州,224,0,20,0,16,0,1,0,2/7/20 21:16
福建省,南平,224,0,20,0,12,0,1,0,2/7/20 21:16
福建省,三明,224,0,20,0,12,0,0,0,2/7/20 21:16
福建省,龙岩,224,0,20,0,4,0,0,0,2/7/20 21:16
湖北省,武汉,22112,0,864,618,11618,0,540,478,2/7/20 21:05
湖北省,孝感,22112,0,864,618,2141,0,30,25,2/7/20 21:05
湖北省,黄冈,22112,0,864,618,1897,0,81,32,2/7/20 21:05
湖北省,随州,22112,0,864,618,915,0,9,9,2/7/20 21:05
湖北省,荆州,22112,0,864,618,885,0,24,10,2/7/20 21:05
湖北省,襄阳,22112,0,864,618,838,0,30,3,2/7/20 21:05
湖北省,黄石,22112,0,864,618,635,0,40,2,2/7/20 21:05
湖北省,宜昌,22112,0,864,618,610,0,15,7,2/7/20 21:05
湖北省,荆门,22112,0,864,618,553,0,24,17,2/7/20 21:05
湖北省,鄂州,22112,0,864,618,471,0,9,18,2/7/20 21:05
湖北省,咸宁,22112,0,864,618,443,0,8,1,2/7/20 21:05
湖北省,十堰,22112,0,864,618,395,0,28,0,2/7/20 21:05
湖北省,仙桃,22112,0,864,618,307,0,11,5,2/7/20 21:05
湖北省,天门,22112,0,864,618,163,0,1,10,2/7/20 21:05
湖北省,恩施州,22112,0,864,618,157,0,12,0,2/7/20 21:05
湖北省,潜江,22112,0,864,618,74,0,0,1,2/7/20 21:05
湖北省,神农架林区,22112,0,864,618,10,0,2,0,2/7/20 21:05
辽宁省,沈阳,96,0,7,0,25,0,2,0,2/7/20 20:41
辽宁省,大连,96,0,7,0,14,0,3,0,2/7/20 20:41
辽宁省,盘锦,96,0,7,0,11,0,0,0,2/7/20 20:41
辽宁省,锦州,96,0,7,0,7,0,1,0,2/7/20 20:41
辽宁省,丹东,96,0,7,0,7,0,1,0,2/7/20 20:41
辽宁省,葫芦岛,96,0,7,0,7,0,0,0,2/7/20 20:41
辽宁省,阜新,96,0,7,0,7,0,0,0,2/7/20 20:41
辽宁省,朝阳,96,0,7,0,6,0,0,0,2/7/20 20:41
辽宁省,本溪,96,0,7,0,3,0,0,0,2/7/20 20:41
辽宁省,铁岭,96,0,7,0,3,0,0,0,2/7/20 20:41
辽宁省,鞍山,96,0,7,0,3,0,0,0,2/7/20 20:41
辽宁省,辽阳,96,0,7,0,2,0,0,0,2/7/20 20:41
辽宁省,营口,96,0,7,0,1,0,0,0,2/7/20 20:41
河南省,信阳,914,0,80,3,176,0,15,0,2/7/20 20:34
河南省,南阳,914,0,80,3,118,0,5,2,2/7/20 20:34
河南省,郑州,914,0,80,3,112,0,25,0,2/7/20 20:34
河南省,驻马店,914,0,80,3,106,0,4,0,2/7/20 20:34
河南省,商丘,914,0,80,3,72,0,5,0,2/7/20 20:34
河南省,周口,914,0,80,3,60,0,8,0,2/7/20 20:34
河南省,平顶山,914,0,80,3,46,0,1,0,2/7/20 20:34
河南省,新乡,914,0,80,3,41,0,4,0,2/7/20 20:34
河南省,安阳,914,0,80,3,40,0,1,0,2/7/20 20:34
河南省,许昌,914,0,80,3,28,0,0,0,2/7/20 20:34
河南省,漯河,914,0,80,3,26,0,3,0,2/7/20 20:34
河南省,洛阳,914,0,80,3,24,0,1,0,2/7/20 20:34
河南省,开封,914,0,80,3,20,0,1,0,2/7/20 20:34
河南省,焦作,914,0,80,3,18,0,1,0,2/7/20 20:34
河南省,鹤壁,914,0,80,3,11,0,0,0,2/7/20 20:34
河南省,三门峡,914,0,80,3,7,0,2,0,2/7/20 20:34
河南省,濮阳,914,0,80,3,5,0,0,0,2/7/20 20:34
河南省,济源,914,0,80,3,4,0,0,0,2/7/20 20:34
河南省,待明确地区,914,0,80,3,0,0,4,1,2/7/20 20:34
河南省,信阳,914,0,80,3,176,0,11,0,2/7/20 20:33
河南省,南阳,914,0,80,3,118,0,5,2,2/7/20 20:33
河南省,郑州,914,0,80,3,112,0,25,0,2/7/20 20:33
河南省,驻马店,914,0,80,3,106,0,4,0,2/7/20 20:33
河南省,商丘,914,0,80,3,72,0,5,0,2/7/20 20:33
河南省,周口,914,0,80,3,60,0,8,0,2/7/20 20:33
河南省,平顶山,914,0,80,3,46,0,1,0,2/7/20 20:33
